codice;regione;denominazione;anno;contributi;valoreProduzione;costiProduzione;costoPersonale;ammortamenti;risultatoEsercizio;totaleAttivo;patrimonioNetto;debiti
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2018;49902000;195548000;192299000;86144000;4886000;15000;146343000;77419000;44427000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2019;52147719.79;199041948.43;195995178.25;86864810.18;4860059.97;7775;154681508.68;79493498.47;47210613.9
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2020;65658130.46;202139130.1;196177780.11;88940815;4984793.45;136753.05;132619132.72;84406704.19;50156501.94
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2021;62772561.51;218563723.34;213405028.29;93600831.54;5288389.08;9999.82;173316426.13;80614347.89;53611376.3
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2022;66011307.26;213569232.66;208416846.01;95884958.68;5407787.33;;177425082.23;85946944.38;54619478.58
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2023;69298620.63;215940513.24;209079295.74;95457426.39;5315134.71;11595.09;177300723.07;82551457.99;53317693.26
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2024;56738676.93;218350724.05;217350858.78;98551453.3;5335642.31;-5611250.3;181662720.67;85381695.16;60065965.64
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2012;2527239000;2730117000;2659574000;698433000;46114000;6023000;1287153000;527761000;591891000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2013;2526505000;2705596000;2646034000;685825000;43576000;11728000;1277267000;538026000;536802000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2014;2521835000;2689969000;2650554000;683741000;41762000;102000;1324840000;536288000;554404000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2015;2493898000;2692242000;2659635000;689490000;41484000;89000;1374602000;530621000;600406000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2016;2554331000;2723249000;2683820000;686919000;40628000;166000;1334580000;525498000;562754000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2017;2614452000;2795229000;2780009000;697566000;39638000;;1359721000;561573000;556655000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2018;2653930000;2862506000;2864454000;698235000;41833000;;1289314000;545723000;546185000
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2019;2671659171.52;2916363933.42;2890938184.19;701469738.71;42278358.12;;1238581888.48;515022313.75;533791655.29
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2020;2734485376.92;2926279130.22;2891445995.47;711944020.66;43069290.98;;1352360383.52;525585943.04;625671433.49
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2021;2813684911.16;3034498997.06;3005283290.28;713411554.74;45582001.79;;1372180914.37;524334280.3;622257223.44
110201;Marche;"AZIENDA SANITARIA UNICA REGIONALE MARCHE";2022;2886124533.7;3094718017.82;3089275446.19;731998215.7;46506932.09;;1413322607.37;608639627.42;598609444.97
110301;Marche;"AZIENDA SANITARIA TERRITORIALE DI PESARO E URBINO";2023;685426323.17;769806656.97;758640128.39;221654371.75;14109940.46;;427318837.62;187894080.82;158997525.72
110301;Marche;"AZIENDA SANITARIA TERRITORIALE DI PESARO E URBINO";2024;703621022.65;793542921.14;782600958.97;229688075.07;14423909.92;;417913167.11;183553066.29;152879161.12
110302;Marche;"AZIENDA SANITARIA TERRITORIALE DI ANCONA";2023;992606917.44;1083219103.78;1070560295.31;222634274.5;14451497.06;;399423010.6;174717265.17;168739910.63
110302;Marche;"AZIENDA SANITARIA TERRITORIALE DI ANCONA";2024;1032539990.33;1132751015.28;1116332907.48;231767800.64;14415073.64;;372529683.31;169668457.41;150653771.72
110303;Marche;"AZIENDA SANITARIA TERRITORIALE DI MACERATA";2023;591433430.41;691138447.98;679659947.12;181384409.45;11798795.35;;306150913;160317214;110809788
110303;Marche;"AZIENDA SANITARIA TERRITORIALE DI MACERATA";2024;612503502.72;719670802.55;707737297.05;188487890.82;11721995.48;;324931176.79;161659212.91;125929124.93
110304;Marche;"AZIENDA SANITARIA TERRITORIALE DI FERMO";2023;330017232.05;367313633.26;362451303.3;88598580.47;5565831.82;;162530001.87;64142912.75;80672011.27
110304;Marche;"AZIENDA SANITARIA TERRITORIALE DI FERMO";2024;347874638.23;386340286.71;379855920.44;92422115.43;5607947.47;;162162034.6;64329914.92;79290284.11
110305;Marche;"AZIENDA SANITARIA TERRITORIALE DI ASCOLI PICENO";2023;413622514.15;498562238.76;491596875.09;135542175.64;9012714.21;;221280473.7;103499898.1;91210505.75
110305;Marche;"AZIENDA SANITARIA TERRITORIALE DI ASCOLI PICENO";2024;422785173.53;511832885.75;504541197.88;137730454.28;9328466.95;;196490696.72;96499783.43;77798704.4
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2012;64701000;224984000;217830000;103805000;8089000;80000;190224000;81843000;86330000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2013;58101000;220167000;212953000;102663000;8408000;193000;145990000;78293000;37917000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2014;66848000;217829000;212358000;102813000;8145000;31000;149981000;79323000;31186000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2015;68162000;218782000;212188000;100747000;7538000;2000;164026000;79962000;36618000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2016;73579000;221547000;215396000;101551000;7432000;64000;172415000;83668000;33771000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2017;71281000;231818000;225070000;103301000;8108000;8000;196444000;99258000;35272000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2018;45345000;235483000;228350000;104931000;9417000;;178085000;91379000;31543000
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2019;44636267.13;240415176.44;234009222.94;105723585.21;9811204.01;;177647372.11;87608989.08;29781677.59
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2020;66092112.24;244773531.12;238643314.54;107154253.29;10780152.32;;203019915.77;92701561.13;42820325.06
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2021;58067971.29;247829565.86;245514840.32;107177340.53;10887750.9;;202682189.76000002;90247266.96;43328357.62
110901;Marche;"AZIENDA OSPEDALIERA OSPEDALI RIUNITI MARCHE NORD";2022;60559684.5;253735629.92;253976736.42;111598155.92;9796102.15;;202122831.37;96193320.61;41076351.68
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2012;75569000;371276000;361311000;162549000;12778000;138000;294507000;166610000;79732000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2013;75947000;370901000;360241000;162827000;12494000;260000;280362000;162523000;59432000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2014;105500000;376362000;365484000;161704000;13043000;88000;288236000;163878000;55533000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2015;102765000;382877000;371430000;159555000;12752000;2582000;292698000;161302000;57789000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2016;94968000;381445000;372286000;161830000;12472000;79000;296924000;155509000;64517000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2017;88899000;388573000;382241000;166898000;11899000;;320626000;170355000;63585000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2018;75200000;395786000;400508000;172400000;12806000;;310495000;165022000;74378000
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2019;78517091.67;406871301.22;406341213.58;173664419.15;13876476.77;;287303834.71999997;157598076.9;59456235.05
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2020;124317616.73;424572206.21;416988061.97;182923048.23;14930745.92;;307402752.3;157149673.96;76708199.6
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2021;121495414.59;442663372.47;441062082.93;185956002.39;16596936.74;;310715908.22;162176213.82;77589349.52
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2022;142759912.69;462944774.17;451217013.49;193479474.13;17931273.43;;324251517.16;175165322.3;85837440.75
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2023;131472356.11;472850566.42;460185523.74;194185281.72;18203419.34;;316494317.9599999;169442241.09;80684551.13
110905;Marche;"AZIENDA OSPEDALIERO UNIVERSITARIA DELLE MARCHE";2024;145611009.2;489080306.78;473106199.39;198685354.36;18931826.4;;304534526.12;162269049.87;79263090.87
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2012;21781000;64780000;61911000;33082000;2278000;5000;32629000;1422000;29012000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2013;21914000;67627000;65247000;33188000;2389000;31000;39400000;7802000;29124000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2014;24660000;67200000;65463000;33237000;2281000;5000;32599000;8596000;21484000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2015;27040000;67470000;64993000;33064000;2167000;1000;38328000;9210000;27926000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2016;23704000;66573000;64068000;33934000;2355000;29000;43121000;10663000;30843000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2017;27639000;67674000;65019000;33443000;2158000;;49008000;20650000;26514000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2018;27943000;86058000;82978000;43770000;2437000;;60176000;27842000;30073000
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2019;28489677.7;85944879.4;82940358.65;45259419.53;2789570.27;;64688412.36;26677351.2;35362722.81
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2020;44989824.74;88479769.27;84908207.13;46521495.4;2511534.07;;66908951.38;27465544.84;36561186.68
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2021;43155949.42;87976319.89;87996799.01;46090093.38;2258264.16;;73409290.55;28565144.5;40147307.41
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2022;45604152.85;92514306.84;89685921.68;47890357.61;2285194.08;;66591083.03;30051722.09;27986324.39
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2023;41773328.53;98722485.7;95343137.58;49057381.88;2225685.27;;63583831.55;27297600.38;20805143.28
110921;Marche;"INRCA - IRCCS ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI";2024;40429017.75;103221920.89;99762524.99;51210702.2;2039512.04;;56847413.61;25572928.57;16911397.61
120101;Lazio;"AZIENDA USL RM/A";2012;781421000;1147889000;1142847000;113464000;4332000;8756000;467564000;-303313000;719938000
120101;Lazio;"AZIENDA USL RM/A";2013;781956000;1140359000;1127819000;109961000;4223000;-4325000;452333000;-314060000;703950000
120101;Lazio;"AZIENDA USL RM/A";2014;773903000;1143587000;1133931000;106904000;4205000;;312780000;-199328000;445676000
120101;Lazio;"AZIENDA USL RM/A";2015;801856000;1170738000;1177898000;104281000;3741000;2000;723211000;97250000;528729000
120102;Lazio;"UNITA' SANITARIA LOCALE ROMA B";2012;1102893000;1265483000;1285962000;156201000;7096000;-42833000;368170000;-432199000;739194000
120102;Lazio;"UNITA' SANITARIA LOCALE ROMA B";2013;1136835000;1293034000;1297017000;153964000;7203000;-19352000;396582000;-377449000;702582000
120102;Lazio;"UNITA' SANITARIA LOCALE ROMA B";2014;1167566000;1320342000;1303393000;150798000;7239000;6000;349084000;-244517000;509265000
120102;Lazio;"UNITA' SANITARIA LOCALE ROMA B";2015;1185418000;1326558000;1315383000;148479000;7257000;4000;513389000;-133862000;562994000
120103;Lazio;"ASL DI RM/C";2012;990870000;1288681000;1262483000;193860000;11595000;-1266000;499325000;-431593000;865441000
120103;Lazio;"ASL DI RM/C";2013;966603000;1274315000;1279365000;187330000;14230000;-10394000;527860000;-377734000;827201000
120103;Lazio;"ASL DI RM/C";2014;1000222000;1312280000;1277435000;183819000;14867000;-2000;513746000;-204080000;616765000
120103;Lazio;"ASL DI RM/C";2015;996714000;1316329000;1291051000;177152000;20126000;-1000;708679000;-10961000;603979000
120104;Lazio;"ASL ROMA 3";2012;880440000;1047216000;997726000;125011000;2355000;1000;247962000;-437696000;638526000
120104;Lazio;"ASL ROMA 3";2013;877637000;1032107000;1024268000;124304000;2513000;-4702000;270632000;-400132000;591644000
120104;Lazio;"ASL ROMA 3";2014;832256000;989747000;1019805000;120163000;2412000;3000;285698000;-209609000;433194000
120104;Lazio;"ASL ROMA 3";2015;873595000;1006603000;980515000;116620000;2498000;1000;492304000;-42908000;467147000
120105;Lazio;"ASL DI RM/E";2012;1051774000;1614356000;1628642000;139073000;7414000;-1425000;449242000;-823456000;1159026000
120105;Lazio;"ASL DI RM/E";2013;934917000;1488377000;1546431000;133979000;7611000;-2471000;460653000;-654597000;1046848000
120105;Lazio;"ASL DI RM/E";2014;1002709000;1572439000;1579322000;130271000;7541000;4000;435599000;-308173000;666489000
120105;Lazio;"ASL DI RM/E";2015;1131264000;1776846000;1748916000;232077000;14050000;4000;1101510000;33346000;964127000
120106;Lazio;"ASL ROMA 4";2012;460216000;495301000;485122000;87061000;4053000;105000;153070000;-91038000;230052000
120106;Lazio;"ASL ROMA 4";2013;465081000;496235000;488823000;84442000;4051000;-1232000;160279000;-88605000;234114000
120106;Lazio;"ASL ROMA 4";2014;467898000;496268000;488165000;82756000;3523000;2000;127178000;-55747000;168148000
120106;Lazio;"ASL ROMA 4";2015;487128000;515608000;507605000;82206000;3720000;5000;211295000;18658000;174937000
120107;Lazio;"ASL ROMA 5";2012;750716000;839032000;838247000;172204000;13559000;-23480000;375081000;-94917000;433131000
120107;Lazio;"ASL ROMA 5";2013;773850000;858061000;846748000;168531000;13110000;-5853000;423855000;-15602000;396334000
120107;Lazio;"ASL ROMA 5";2014;791880000;872470000;854597000;164324000;12668000;11000;392263000;107963000;242119000
120107;Lazio;"ASL ROMA 5";2015;805079000;885522000;865916000;160350000;12290000;1000;479594000;153890000;270266000
120108;Lazio;"ASL ROMA 6";2012;817988000;956051000;960514000;203645000;8807000;-32260000;489402000;-168610000;629723000
120108;Lazio;"ASL ROMA 6";2013;873260000;1006117000;978033000;198786000;10696000;-7202000;518085000;-115002000;581171000
120108;Lazio;"ASL ROMA 6";2014;873190000;1003720000;984562000;193226000;10276000;-4000;534383000;106101000;375846000
120108;Lazio;"ASL ROMA 6";2015;896970000;1022070000;996373000;190537000;10025000;-2000;505011000;19288000;433012000
120109;Lazio;"AZIENDA ASL DI VITERBO";2012;540030000;593970000;585791000;158065000;7562000;-6259000;238652000;-227068000;451541000
120109;Lazio;"AZIENDA ASL DI VITERBO";2013;566677000;621209000;605640000;154232000;6867000;-5621000;331652000;15758000;283591000
120109;Lazio;"AZIENDA ASL DI VITERBO";2014;554003000;607696000;592783000;152521000;6938000;7000;244000000;27690000;175368000
120109;Lazio;"AZIENDA ASL DI VITERBO";2015;566472000;616775000;599676000;150799000;7463000;-4000;257456000;23917000;188704000
120109;Lazio;"AZIENDA ASL DI VITERBO";2016;566026000;612965000;597390000;147966000;7361000;2000;234022000;22111000;159730000
120109;Lazio;"AZIENDA ASL DI VITERBO";2017;560334000;612369000;603245000;144903000;7223000;;186151000;19333000;108721000
120109;Lazio;"AZIENDA ASL DI VITERBO";2018;564213622.8;621638641.05;613068687.12;146303395.16;7209248.09;;195609000;23674000;118554000
120109;Lazio;"AZIENDA ASL DI VITERBO";2019;574417632.5;626549274.73;618646510.71;150353746.47;6928030.28;;213671006.21999997;30502123.79;125859460.2
120109;Lazio;"AZIENDA ASL DI VITERBO";2020;598562612.52;651847387.8;641322936.63;158766203.12;7320332.19;;207981557.63;43016288.16;98483063.93
120109;Lazio;"AZIENDA ASL DI VITERBO";2021;587888842.12;659429875.43;646756961.58;163414492.92;8137010.16;;246023382.04000002;52820751.71;121254643.9
120109;Lazio;"AZIENDA ASL DI VITERBO";2022;619098169.14;674537888.91;663153901.75;172205770.24;8483272.01;;291361302.78;93271578.04;121391586.42
120109;Lazio;"AZIENDA ASL DI VITERBO";2023;649227589.75;706721032.06;694403308.08;178269704.58;9845261.7;27815115.88;310282182.7;103204231.26;123660446.42
120109;Lazio;"AZIENDA ASL DI VITERBO";2024;655061880.53;719645439.71;705313756.75;174158424.11;11391917.42;;368413320.52;158475043.71;128473469.37
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2012;297807000;321373000;328124000;94705000;8249000;-15356000;172641000;-57031000;222944000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2013;308556000;331109000;325930000;86501000;8164000;-4391000;156105000;-48682000;196295000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2014;311500000;330685000;325331000;84129000;8137000;-7000;153865000;-2213000;142667000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2015;299529000;319552000;322660000;80743000;7965000;-1000;198694000;55376000;127829000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2016;301919000;329980000;320512000;78396000;7750000;4000;178201000;45617000;111676000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2017;313205000;335467000;330854000;78594000;6939000;;177503000;72266000;75088000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2018;319103098.18;342130185.88;336842105.1;78747728.96;6805706.31;;167970000;68974000;61235000
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2019;320989878.16;344380858.49;338320618.52;82691261.95;6180865.99;;164792590.15;66954850.47;59050910.15
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2020;341793172.94;362129543.44;353813850.36;96865940.04;6387806.01;;184180978.25;77309272.48;66181319.09
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2021;339026921.7;368856646.79;362327990.75;99343298.99;7488839.28;;198897984.13;81667863.74;70635577.25
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2022;347187330.37;376912118.46;367115808.89;108756842;8695340.48;;222381436.57;95716893.84;78530295.85
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2023;359094012.57;391825637.09;386965910.31;111514743.37;9307077.33;;216741070.06;90390135.61;70406614.04
120110;Lazio;"AZIENDA SANITARIA LOCALE DI RIETI";2024;372632454.46;413786524.71;400967811.26;108277471.39;9823689.76;;227925252.78000003;94635146.46;70225032.78
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2012;812877000;912029000;889269000;198283000;12642000;-4000;444608000;-49458000;446728000
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2013;851089000;942634000;925909000;193757000;12869000;-3329000;489511000;-31180000;451945000
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2014;860942000;947391000;931482000;188069000;12443000;-2000;341691000;-25424000;269722000
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2015;859384000;947439000;933898000;186587000;11713000;8000;643372000;200855000;326692000
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2016;851980000;940822000;927361000;180782000;11981000;-6000;570476000;200196000;253777000
120111;Lazio;"AZIENDA SANITARIA LOCALE LATINA";2017;865994000;962156000;951089000;177333000;12199000;;487219000;194020000;170231000
